"","block","image","condition","direction","subject","response","correct","switch","switchType","rt","participant_number_fl","participant_number","child_adult_group","age_group","test_date","age_months","age_years_months","gender","list","computer_fl","comments_nw","comments_fl","exclude"
"2983","practice","con_left_practice.jpg","congruent","left",31032333,"left",1,NA,NA,3.929,31032333,30032311,"child","4-year-olds","2023-03-30",57,"4 years, 9 months","f",6,"adc3","pointed early even after I said not to","ok","no"
"2984","practice","in_left_practice.jpg","incongruent","left",31032333,"left",1,1,"ci",3.733,31032333,30032311,"child","4-year-olds","2023-03-30",57,"4 years, 9 months","f",6,"adc3","pointed early even after I said not to","ok","no"
"2985","practice","con_right_practice.jpg","congruent","right",31032333,"right",1,1,"ic",1.749,31032333,30032311,"child","4-year-olds","2023-03-30",57,"4 years, 9 months","f",6,"adc3","pointed early even after I said not to","ok","no"
"2986","practice","nogo_right_practice.jpg","nogo","right",31032333,NA,1,1,"cx",-1,31032333,30032311,"child","4-year-olds","2023-03-30",57,"4 years, 9 months","f",6,"adc3","pointed early even after I said not to","ok","no"
"2987","practice","in_right_practice.jpg","incongruent","right",31032333,"left",0,1,"xi",2.496,31032333,30032311,"child","4-year-olds","2023-03-30",57,"4 years, 9 months","f",6,"adc3","pointed early even after I said not to","ok","no"
"2988","practice","nogo_left_practice.jpg","nogo","left",31032333,NA,1,1,"ix",-1,31032333,30032311,"child","4-year-olds","2023-03-30",57,"4 years, 9 months","f",6,"adc3","pointed early even after I said not to","ok","no"
"2989","test","in_left.jpg","incongruent","left",31032333,NA,0,NA,NA,-1,31032333,30032311,"child","4-year-olds","2023-03-30",57,"4 years, 9 months","f",6,"adc3","pointed early even after I said not to","ok","no"
"2990","test","con_right.jpg","congruent","right",31032333,"right",1,1,"ic",1.762,31032333,30032311,"child","4-year-olds","2023-03-30",57,"4 years, 9 months","f",6,"adc3","pointed early even after I said not to","ok","no"
"2991","test","con_left.jpg","congruent","left",31032333,"left",1,0,"cc",1.665,31032333,30032311,"child","4-year-olds","2023-03-30",57,"4 years, 9 months","f",6,"adc3","pointed early even after I said not to","ok","no"
"2992","test","nogo_right.jpg","nogo","right",31032333,NA,1,1,"cx",-1,31032333,30032311,"child","4-year-olds","2023-03-30",57,"4 years, 9 months","f",6,"adc3","pointed early even after I said not to","ok","no"
"2993","test","nogo_right.jpg","nogo","right",31032333,NA,1,0,"xx",-1,31032333,30032311,"child","4-year-olds","2023-03-30",57,"4 years, 9 months","f",6,"adc3","pointed early even after I said not to","ok","no"
"2994","test","in_left.jpg","incongruent","left",31032333,NA,0,1,"xi",-1,31032333,30032311,"child","4-year-olds","2023-03-30",57,"4 years, 9 months","f",6,"adc3","pointed early even after I said not to","ok","no"
"2995","test","in_right.jpg","incongruent","right",31032333,"right",1,0,"ii",3.529,31032333,30032311,"child","4-year-olds","2023-03-30",57,"4 years, 9 months","f",6,"adc3","pointed early even after I said not to","ok","no"
"2996","test","nogo_right.jpg","nogo","right",31032333,NA,1,1,"ix",-1,31032333,30032311,"child","4-year-olds","2023-03-30",57,"4 years, 9 months","f",6,"adc3","pointed early even after I said not to","ok","no"
"2997","test","nogo_left.jpg","nogo","left",31032333,NA,1,0,"xx",-1,31032333,30032311,"child","4-year-olds","2023-03-30",57,"4 years, 9 months","f",6,"adc3","pointed early even after I said not to","ok","no"
"2998","test","con_right.jpg","congruent","right",31032333,"right",1,1,"xc",4.236,31032333,30032311,"child","4-year-olds","2023-03-30",57,"4 years, 9 months","f",6,"adc3","pointed early even after I said not to","ok","no"
"2999","test","con_left.jpg","congruent","left",31032333,"left",1,0,"cc",1.43,31032333,30032311,"child","4-year-olds","2023-03-30",57,"4 years, 9 months","f",6,"adc3","pointed early even after I said not to","ok","no"
"3000","test","in_right.jpg","incongruent","right",31032333,"right",1,1,"ci",3.764,31032333,30032311,"child","4-year-olds","2023-03-30",57,"4 years, 9 months","f",6,"adc3","pointed early even after I said not to","ok","no"
"3001","test","in_left.jpg","incongruent","left",31032333,"left",1,0,"ii",2.244,31032333,30032311,"child","4-year-olds","2023-03-30",57,"4 years, 9 months","f",6,"adc3","pointed early even after I said not to","ok","no"
"3002","test","con_left.jpg","congruent","left",31032333,"left",1,1,"ic",2.666,31032333,30032311,"child","4-year-olds","2023-03-30",57,"4 years, 9 months","f",6,"adc3","pointed early even after I said not to","ok","no"
"3003","test","con_right.jpg","congruent","right",31032333,"right",1,0,"cc",1.446,31032333,30032311,"child","4-year-olds","2023-03-30",57,"4 years, 9 months","f",6,"adc3","pointed early even after I said not to","ok","no"
"3004","test","in_left.jpg","incongruent","left",31032333,"left",1,1,"ci",2.481,31032333,30032311,"child","4-year-olds","2023-03-30",57,"4 years, 9 months","f",6,"adc3","pointed early even after I said not to","ok","no"
"3005","test","in_right.jpg","incongruent","right",31032333,"right",1,0,"ii",2.313,31032333,30032311,"child","4-year-olds","2023-03-30",57,"4 years, 9 months","f",6,"adc3","pointed early even after I said not to","ok","no"
"3006","test","nogo_right.jpg","nogo","right",31032333,NA,1,1,"ix",-1,31032333,30032311,"child","4-year-olds","2023-03-30",57,"4 years, 9 months","f",6,"adc3","pointed early even after I said not to","ok","no"
"3007","test","nogo_left.jpg","nogo","left",31032333,NA,1,0,"xx",-1,31032333,30032311,"child","4-year-olds","2023-03-30",57,"4 years, 9 months","f",6,"adc3","pointed early even after I said not to","ok","no"
"3008","test","con_left.jpg","congruent","left",31032333,"left",1,1,"xc",4.061,31032333,30032311,"child","4-year-olds","2023-03-30",57,"4 years, 9 months","f",6,"adc3","pointed early even after I said not to","ok","no"
"3009","test","con_left.jpg","congruent","left",31032333,"left",1,0,"cc",3.997,31032333,30032311,"child","4-year-olds","2023-03-30",57,"4 years, 9 months","f",6,"adc3","pointed early even after I said not to","ok","no"
"3010","test","nogo_right.jpg","nogo","right",31032333,NA,1,1,"cx",-1,31032333,30032311,"child","4-year-olds","2023-03-30",57,"4 years, 9 months","f",6,"adc3","pointed early even after I said not to","ok","no"
"3011","test","nogo_right.jpg","nogo","right",31032333,NA,1,0,"xx",-1,31032333,30032311,"child","4-year-olds","2023-03-30",57,"4 years, 9 months","f",6,"adc3","pointed early even after I said not to","ok","no"
"3012","test","in_right.jpg","incongruent","right",31032333,"right",1,1,"xi",3.578,31032333,30032311,"child","4-year-olds","2023-03-30",57,"4 years, 9 months","f",6,"adc3","pointed early even after I said not to","ok","no"
"3013","test","in_right.jpg","incongruent","right",31032333,"right",1,0,"ii",2.97,31032333,30032311,"child","4-year-olds","2023-03-30",57,"4 years, 9 months","f",6,"adc3","pointed early even after I said not to","ok","no"
"3014","test","con_right.jpg","congruent","right",31032333,"right",1,1,"ic",2.663,31032333,30032311,"child","4-year-olds","2023-03-30",57,"4 years, 9 months","f",6,"adc3","pointed early even after I said not to","ok","no"
"3015","test","con_left.jpg","congruent","left",31032333,"left",1,0,"cc",1.783,31032333,30032311,"child","4-year-olds","2023-03-30",57,"4 years, 9 months","f",6,"adc3","pointed early even after I said not to","ok","no"
"3016","test","nogo_left.jpg","nogo","left",31032333,NA,1,1,"cx",-1,31032333,30032311,"child","4-year-olds","2023-03-30",57,"4 years, 9 months","f",6,"adc3","pointed early even after I said not to","ok","no"
"3017","test","nogo_left.jpg","nogo","left",31032333,NA,1,0,"xx",-1,31032333,30032311,"child","4-year-olds","2023-03-30",57,"4 years, 9 months","f",6,"adc3","pointed early even after I said not to","ok","no"
"3018","test","in_left.jpg","incongruent","left",31032333,"left",1,1,"xi",3.513,31032333,30032311,"child","4-year-olds","2023-03-30",57,"4 years, 9 months","f",6,"adc3","pointed early even after I said not to","ok","no"
"3019","test","in_right.jpg","incongruent","right",31032333,"right",1,0,"ii",2.38,31032333,30032311,"child","4-year-olds","2023-03-30",57,"4 years, 9 months","f",6,"adc3","pointed early even after I said not to","ok","no"
"3020","test","nogo_left.jpg","nogo","left",31032333,NA,1,1,"ix",-1,31032333,30032311,"child","4-year-olds","2023-03-30",57,"4 years, 9 months","f",6,"adc3","pointed early even after I said not to","ok","no"
"3021","test","nogo_left.jpg","nogo","left",31032333,NA,1,0,"xx",-1,31032333,30032311,"child","4-year-olds","2023-03-30",57,"4 years, 9 months","f",6,"adc3","pointed early even after I said not to","ok","no"
"3022","test","con_right.jpg","congruent","right",31032333,"right",1,1,"xc",2.53,31032333,30032311,"child","4-year-olds","2023-03-30",57,"4 years, 9 months","f",6,"adc3","pointed early even after I said not to","ok","no"
"3023","test","con_right.jpg","congruent","right",31032333,"right",1,0,"cc",2.263,31032333,30032311,"child","4-year-olds","2023-03-30",57,"4 years, 9 months","f",6,"adc3","pointed early even after I said not to","ok","no"
"3024","test","in_left.jpg","incongruent","left",31032333,NA,0,1,"ci",-1,31032333,30032311,"child","4-year-olds","2023-03-30",57,"4 years, 9 months","f",6,"adc3","pointed early even after I said not to","ok","no"
"3025","practice","left_fish.jpg","null","left",31032337,"left",1,NA,NA,3.15,31032337,3042306,"child","5-year-olds","2023-04-03",63,"5 years, 3 months","m",5,"adc3","moved a lot; had trouble getting fixations","ok","no"
"3026","practice","right_fish.jpg","null","right",31032337,"right",1,NA,NA,1.392,31032337,3042306,"child","5-year-olds","2023-04-03",63,"5 years, 3 months","m",5,"adc3","moved a lot; had trouble getting fixations","ok","no"
"3027","practice","bowl.jpg","null",NA,31032337,NA,0,NA,NA,-1,31032337,3042306,"child","5-year-olds","2023-04-03",63,"5 years, 3 months","m",5,"adc3","moved a lot; had trouble getting fixations","ok","no"
"3028","practice","right_fish.jpg","null","right",31032337,"right",1,NA,NA,1.177,31032337,3042306,"child","5-year-olds","2023-04-03",63,"5 years, 3 months","m",5,"adc3","moved a lot; had trouble getting fixations","ok","no"
"3029","practice","bowl.jpg","null",NA,31032337,NA,0,NA,NA,-1,31032337,3042306,"child","5-year-olds","2023-04-03",63,"5 years, 3 months","m",5,"adc3","moved a lot; had trouble getting fixations","ok","no"
"3030","practice","left_fish.jpg","null","left",31032337,"left",1,NA,NA,0.858,31032337,3042306,"child","5-year-olds","2023-04-03",63,"5 years, 3 months","m",5,"adc3","moved a lot; had trouble getting fixations","ok","no"
"3031","practice","con_left_practice.jpg","congruent","left",31032337,"left",1,NA,NA,2.843,31032337,3042306,"child","5-year-olds","2023-04-03",63,"5 years, 3 months","m",5,"adc3","moved a lot; had trouble getting fixations","ok","no"
"3032","practice","in_left_practice.jpg","incongruent","left",31032337,"left",1,1,"ci",1.66,31032337,3042306,"child","5-year-olds","2023-04-03",63,"5 years, 3 months","m",5,"adc3","moved a lot; had trouble getting fixations","ok","no"
"3033","practice","con_right_practice.jpg","congruent","right",31032337,"right",1,1,"ic",0.942,31032337,3042306,"child","5-year-olds","2023-04-03",63,"5 years, 3 months","m",5,"adc3","moved a lot; had trouble getting fixations","ok","no"
"3034","practice","nogo_right_practice.jpg","nogo","right",31032337,"right",0,1,"cx",1.06,31032337,3042306,"child","5-year-olds","2023-04-03",63,"5 years, 3 months","m",5,"adc3","moved a lot; had trouble getting fixations","ok","no"
"3035","practice","in_right_practice.jpg","incongruent","right",31032337,"right",1,1,"xi",1.023,31032337,3042306,"child","5-year-olds","2023-04-03",63,"5 years, 3 months","m",5,"adc3","moved a lot; had trouble getting fixations","ok","no"
"3036","practice","nogo_left_practice.jpg","nogo","left",31032337,"left",0,1,"ix",1.139,31032337,3042306,"child","5-year-olds","2023-04-03",63,"5 years, 3 months","m",5,"adc3","moved a lot; had trouble getting fixations","ok","no"
"3037","test","con_left.jpg","congruent","left",31032337,"left",1,NA,NA,1.265,31032337,3042306,"child","5-year-olds","2023-04-03",63,"5 years, 3 months","m",5,"adc3","moved a lot; had trouble getting fixations","ok","no"
"3038","test","con_right.jpg","congruent","right",31032337,"right",1,0,"cc",0.927,31032337,3042306,"child","5-year-olds","2023-04-03",63,"5 years, 3 months","m",5,"adc3","moved a lot; had trouble getting fixations","ok","no"
"3039","test","in_left.jpg","incongruent","left",31032337,"left",1,1,"ci",1.177,31032337,3042306,"child","5-year-olds","2023-04-03",63,"5 years, 3 months","m",5,"adc3","moved a lot; had trouble getting fixations","ok","no"
"3040","test","in_left.jpg","incongruent","left",31032337,"left",1,0,"ii",0.941,31032337,3042306,"child","5-year-olds","2023-04-03",63,"5 years, 3 months","m",5,"adc3","moved a lot; had trouble getting fixations","ok","no"
"3041","test","nogo_right.jpg","nogo","right",31032337,"right",0,1,"ix",0.843,31032337,3042306,"child","5-year-olds","2023-04-03",63,"5 years, 3 months","m",5,"adc3","moved a lot; had trouble getting fixations","ok","no"
"3042","test","nogo_left.jpg","nogo","left",31032337,"left",0,0,"xx",0.643,31032337,3042306,"child","5-year-olds","2023-04-03",63,"5 years, 3 months","m",5,"adc3","moved a lot; had trouble getting fixations","ok","no"
"3043","test","in_right.jpg","incongruent","right",31032337,"left",0,1,"xi",1.46,31032337,3042306,"child","5-year-olds","2023-04-03",63,"5 years, 3 months","m",5,"adc3","moved a lot; had trouble getting fixations","ok","no"
"3044","test","in_left.jpg","incongruent","left",31032337,"left",1,0,"ii",1.208,31032337,3042306,"child","5-year-olds","2023-04-03",63,"5 years, 3 months","m",5,"adc3","moved a lot; had trouble getting fixations","ok","no"
"3045","test","con_right.jpg","congruent","right",31032337,"right",1,1,"ic",0.827,31032337,3042306,"child","5-year-olds","2023-04-03",63,"5 years, 3 months","m",5,"adc3","moved a lot; had trouble getting fixations","ok","no"
"3046","test","con_left.jpg","congruent","left",31032337,"left",1,0,"cc",1.024,31032337,3042306,"child","5-year-olds","2023-04-03",63,"5 years, 3 months","m",5,"adc3","moved a lot; had trouble getting fixations","ok","no"
"3047","test","in_right.jpg","incongruent","right",31032337,"right",1,1,"ci",0.842,31032337,3042306,"child","5-year-olds","2023-04-03",63,"5 years, 3 months","m",5,"adc3","moved a lot; had trouble getting fixations","ok","no"
"3048","test","in_left.jpg","incongruent","left",31032337,"left",1,0,"ii",0.81,31032337,3042306,"child","5-year-olds","2023-04-03",63,"5 years, 3 months","m",5,"adc3","moved a lot; had trouble getting fixations","ok","no"
"3049","test","con_right.jpg","congruent","right",31032337,"right",1,1,"ic",0.674,31032337,3042306,"child","5-year-olds","2023-04-03",63,"5 years, 3 months","m",5,"adc3","moved a lot; had trouble getting fixations","ok","no"
"3050","test","con_left.jpg","congruent","left",31032337,"left",1,0,"cc",0.914,31032337,3042306,"child","5-year-olds","2023-04-03",63,"5 years, 3 months","m",5,"adc3","moved a lot; had trouble getting fixations","ok","no"
"3051","test","nogo_right.jpg","nogo","right",31032337,"right",0,1,"cx",0.861,31032337,3042306,"child","5-year-olds","2023-04-03",63,"5 years, 3 months","m",5,"adc3","moved a lot; had trouble getting fixations","ok","no"
"3052","test","nogo_right.jpg","nogo","right",31032337,"right",0,0,"xx",1.262,31032337,3042306,"child","5-year-olds","2023-04-03",63,"5 years, 3 months","m",5,"adc3","moved a lot; had trouble getting fixations","ok","no"
"3053","test","con_left.jpg","congruent","left",31032337,"left",1,1,"xc",0.943,31032337,3042306,"child","5-year-olds","2023-04-03",63,"5 years, 3 months","m",5,"adc3","moved a lot; had trouble getting fixations","ok","no"
"3054","test","con_right.jpg","congruent","right",31032337,"right",1,0,"cc",0.999,31032337,3042306,"child","5-year-olds","2023-04-03",63,"5 years, 3 months","m",5,"adc3","moved a lot; had trouble getting fixations","ok","no"
"3055","test","in_right.jpg","incongruent","right",31032337,"right",1,1,"ci",1.06,31032337,3042306,"child","5-year-olds","2023-04-03",63,"5 years, 3 months","m",5,"adc3","moved a lot; had trouble getting fixations","ok","no"
"3056","test","in_right.jpg","incongruent","right",31032337,"right",1,0,"ii",0.66,31032337,3042306,"child","5-year-olds","2023-04-03",63,"5 years, 3 months","m",5,"adc3","moved a lot; had trouble getting fixations","ok","no"
"3057","test","nogo_left.jpg","nogo","left",31032337,"left",0,1,"ix",0.891,31032337,3042306,"child","5-year-olds","2023-04-03",63,"5 years, 3 months","m",5,"adc3","moved a lot; had trouble getting fixations","ok","no"
"3058","test","nogo_left.jpg","nogo","left",31032337,"left",0,0,"xx",1.425,31032337,3042306,"child","5-year-olds","2023-04-03",63,"5 years, 3 months","m",5,"adc3","moved a lot; had trouble getting fixations","ok","no"
"3059","test","con_left.jpg","congruent","left",31032337,"left",1,1,"xc",1.01,31032337,3042306,"child","5-year-olds","2023-04-03",63,"5 years, 3 months","m",5,"adc3","moved a lot; had trouble getting fixations","ok","no"
"3060","test","nogo_left.jpg","nogo","left",31032337,"left",0,1,"cx",0.859,31032337,3042306,"child","5-year-olds","2023-04-03",63,"5 years, 3 months","m",5,"adc3","moved a lot; had trouble getting fixations","ok","no"
"3061","test","nogo_left.jpg","nogo","left",31032337,"left",0,0,"xx",0.629,31032337,3042306,"child","5-year-olds","2023-04-03",63,"5 years, 3 months","m",5,"adc3","moved a lot; had trouble getting fixations","ok","no"
"3062","test","in_left.jpg","incongruent","left",31032337,"left",1,1,"xi",1.025,31032337,3042306,"child","5-year-olds","2023-04-03",63,"5 years, 3 months","m",5,"adc3","moved a lot; had trouble getting fixations","ok","no"
"3063","test","in_right.jpg","incongruent","right",31032337,"right",1,0,"ii",0.809,31032337,3042306,"child","5-year-olds","2023-04-03",63,"5 years, 3 months","m",5,"adc3","moved a lot; had trouble getting fixations","ok","no"
"3064","test","nogo_right.jpg","nogo","right",31032337,"left",0,1,"ix",0.626,31032337,3042306,"child","5-year-olds","2023-04-03",63,"5 years, 3 months","m",5,"adc3","moved a lot; had trouble getting fixations","ok","no"
"3065","test","nogo_right.jpg","nogo","right",31032337,"right",0,0,"xx",0.825,31032337,3042306,"child","5-year-olds","2023-04-03",63,"5 years, 3 months","m",5,"adc3","moved a lot; had trouble getting fixations","ok","no"
